event_id,user_id,event_name,event_timestamp,session_id,platform,event_hour
E00134103,U030883,feature_view,2026-03-31 06:17:00,SU03088301,Mobile,6
E00134133,U030887,session_start,2026-02-06 12:08:00,SU03088701,Desktop,12
E00134135,U030888,signup,2026-01-15 12:51:00,SU03088801,Desktop,12
E00134141,U030891,signup,2026-01-17 09:53:00,SU03089101,Desktop,9
E00134156,U030896,signup,2026-02-13 19:08:00,SU03089601,Mobile,19
E00134160,U030897,onboarding_start,2026-02-12 15:09:00,SU03089701,Desktop,15
E00134162,U030898,onboarding_start,2026-02-19 16:00:00,SU03089801,Mobile,16
E00134172,U030901,feature_view,2026-01-08 18:44:00,SU03090101,Mobile,18
E00134191,U030905,feature_view,2026-02-24 09:25:00,SU03090501,Mobile,9
E00134201,U030907,feature_view,2026-03-31 07:23:00,SU03090701,Desktop,7
E00134200,U030907,core_action,2026-04-04 11:56:00,SU03090701,Desktop,11
E00134205,U030908,onboarding_start,2026-02-08 14:45:00,SU03090801,Mobile,14
E00134213,U030911,onboarding_start,2026-01-21 04:26:00,SU03091101,Desktop,4
E00134214,U030912,signup,2026-01-15 21:19:00,SU03091201,Mobile,21
E00134229,U030915,onboarding_complete,2026-01-20 01:35:00,SU03091501,Desktop,1
E00134239,U030917,core_action,2026-04-02 02:37:00,SU03091701,Mobile,2
E00134247,U030918,core_action,2026-02-15 06:18:00,SU03091801,Mobile,6
E00134249,U030918,core_action,2026-02-17 18:35:00,SU03091801,Mobile,18
E00134251,U030919,signup,2026-03-10 20:17:00,SU03091901,Mobile,20
E00134265,U030924,onboarding_complete,2026-01-20 13:24:00,SU03092401,Mobile,13
E00134266,U030924,core_action,2026-01-23 18:59:00,SU03092401,Mobile,18
E00134271,U030925,signup,2026-01-12 01:48:00,SU03092501,Desktop,1
E00134273,U030925,onboarding_complete,2026-01-13 23:44:00,SU03092501,Desktop,23
E00134280,U030926,signup,2026-01-16 16:23:00,SU03092601,Mobile,16
E00134282,U030926,onboarding_complete,2026-01-18 13:06:00,SU03092601,Mobile,13
E00134286,U030928,onboarding_start,2026-01-17 15:04:00,SU03092801,Desktop,15
E00134308,U030933,core_action,2026-04-04 03:31:00,SU03093301,Mobile,3
E00134311,U030934,signup,2026-02-01 15:07:00,SU03093401,Mobile,15
E00134315,U030934,feature_view,2026-02-04 11:57:00,SU03093401,Mobile,11
E00134314,U030934,core_action,2026-02-05 00:02:00,SU03093401,Mobile,0
E00134317,U030935,signup,2026-01-17 02:01:00,SU03093501,Mobile,2
E00134340,U030939,session_start,2026-02-20 06:07:00,SU03093901,Mobile,6
E00134346,U030941,signup,2026-01-20 19:54:00,SU03094101,Mobile,19
E00134350,U030942,onboarding_start,2026-03-13 21:20:00,SU03094201,Mobile,21
E00134352,U030943,signup,2026-02-06 21:56:00,SU03094301,Mobile,21
E00134360,U030943,subscription_start,2026-03-01 01:50:00,SU03094301,Mobile,1
E00134362,U030944,onboarding_start,2026-01-16 04:24:00,SU03094401,Mobile,4
E00134384,U030948,onboarding_start,2026-02-17 06:14:00,SU03094801,Desktop,6
E00134386,U030949,signup,2026-01-23 19:14:00,SU03094901,Mobile,19
E00134391,U030951,signup,2026-02-18 13:29:00,SU03095101,Desktop,13
E00134434,U030963,subscription_start,2026-03-07 01:29:00,SU03096301,Mobile,1
E00134435,U030964,signup,2026-02-12 23:45:00,SU03096401,Mobile,23
E00134449,U030967,signup,2026-03-20 03:41:00,SU03096701,Desktop,3
E00134450,U030967,onboarding_start,2026-03-20 07:15:00,SU03096701,Desktop,7
E00134452,U030968,signup,2026-03-14 00:26:00,SU03096801,Mobile,0
E00134453,U030968,onboarding_start,2026-03-14 12:04:00,SU03096801,Mobile,12
E00134456,U030968,feature_view,2026-03-15 16:09:00,SU03096801,Mobile,16
E00134454,U030968,onboarding_complete,2026-03-16 18:17:00,SU03096801,Mobile,18
E00134465,U030970,onboarding_complete,2026-03-25 13:41:00,SU03097001,Mobile,13
E00134468,U030970,core_action,2026-03-30 08:53:00,SU03097001,Mobile,8
E00134472,U030972,onboarding_start,2026-01-29 17:27:00,SU03097201,Mobile,17
E00134484,U030978,signup,2026-02-19 19:53:00,SU03097801,Mobile,19
E00134503,U030981,feature_view,2026-03-26 20:21:00,SU03098101,Mobile,20
E00134506,U030981,session_start,2026-04-13 09:32:00,SU03098101,Mobile,9
E00134510,U030982,onboarding_complete,2026-01-19 05:27:00,SU03098201,Mobile,5
E00134515,U030983,feature_view,2026-01-23 19:26:00,SU03098301,Mobile,19
E00134516,U030983,core_action,2026-01-25 12:44:00,SU03098301,Mobile,12
E00134526,U030985,signup,2026-01-06 01:13:00,SU03098501,Desktop,1
E00134534,U030986,onboarding_complete,2026-01-23 16:38:00,SU03098601,Mobile,16
E00134543,U030987,core_action,2026-01-16 00:53:00,SU03098701,Desktop,0
E00134552,U030989,onboarding_complete,2026-03-31 02:08:00,SU03098901,Desktop,2
E00134572,U030993,signup,2026-02-18 13:39:00,SU03099301,Mobile,13
E00134573,U030993,onboarding_start,2026-02-19 01:31:00,SU03099301,Mobile,1
E00134581,U030994,signup,2026-01-30 13:35:00,SU03099401,Mobile,13
E00134598,U030997,onboarding_complete,2026-03-24 08:14:00,SU03099701,Mobile,8
E00134613,U031000,signup,2026-01-14 15:42:00,SU03100001,Mobile,15
E00134621,U031003,onboarding_start,2026-02-18 07:05:00,SU03100301,Desktop,7
E00134628,U031004,onboarding_start,2026-03-20 23:35:00,SU03100401,Mobile,23
E00134637,U031007,signup,2026-02-05 10:06:00,SU03100701,Mobile,10
E00134642,U031007,core_action,2026-02-10 07:51:00,SU03100701,Mobile,7
E00134646,U031008,signup,2026-02-21 03:33:00,SU03100801,Desktop,3
E00134661,U031011,signup,2026-03-12 11:41:00,SU03101101,Mobile,11
E00134667,U031013,onboarding_start,2026-03-28 03:32:00,SU03101301,Mobile,3
E00134672,U031013,session_start,2026-03-30 14:26:00,SU03101301,Mobile,14
E00134677,U031014,core_action,2026-01-29 02:50:00,SU03101401,Mobile,2
E00134687,U031016,onboarding_start,2026-02-19 20:32:00,SU03101601,Mobile,20
E00134690,U031016,feature_view,2026-02-24 02:16:00,SU03101601,Mobile,2
E00134699,U031018,feature_view,2026-03-28 03:03:00,SU03101801,Mobile,3
E00134702,U031019,signup,2026-03-29 17:35:00,SU03101901,Mobile,17
E00134713,U031022,core_action,2026-01-20 13:41:00,SU03102201,Mobile,13
E00134732,U031026,onboarding_start,2026-01-14 22:14:00,SU03102601,Mobile,22
E00134733,U031026,onboarding_complete,2026-01-16 15:32:00,SU03102601,Mobile,15
E00134746,U031029,core_action,2026-03-10 09:33:00,SU03102901,Mobile,9
E00134755,U031030,session_start,2026-01-14 06:14:00,SU03103001,Mobile,6
E00134753,U031030,feature_view,2026-01-15 03:58:00,SU03103001,Mobile,3
E00134762,U031031,session_start,2026-02-08 23:26:00,SU03103101,Desktop,23
E00134763,U031031,session_start,2026-02-21 11:33:00,SU03103101,Desktop,11
E00134768,U031033,signup,2026-02-01 14:04:00,SU03103301,Mobile,14
E00134770,U031034,signup,2026-01-14 15:40:00,SU03103401,Tablet,15
E00134779,U031035,core_action,2026-03-09 14:57:00,SU03103501,Mobile,14
E00134791,U031039,onboarding_complete,2026-03-07 10:50:00,SU03103901,Mobile,10
E00134794,U031039,core_action,2026-03-08 11:27:00,SU03103901,Mobile,11
E00134797,U031040,onboarding_start,2026-02-25 12:09:00,SU03104001,Tablet,12
E00134823,U031048,onboarding_start,2026-01-29 09:55:00,SU03104801,Mobile,9
E00134835,U031050,core_action,2026-02-06 13:54:00,SU03105001,Desktop,13
E00134840,U031051,core_action,2026-04-02 07:17:00,SU03105101,Desktop,7
E00134850,U031053,core_action,2026-03-01 04:37:00,SU03105301,Desktop,4
E00134852,U031054,onboarding_start,2026-02-12 17:26:00,SU03105401,Mobile,17
E00134889,U031064,signup,2026-03-07 11:51:00,SU03106401,Mobile,11
E00134904,U031067,feature_view,2026-03-08 11:17:00,SU03106701,Desktop,11
E00134903,U031067,core_action,2026-03-11 10:11:00,SU03106701,Desktop,10
E00134916,U031071,onboarding_complete,2026-01-13 18:01:00,SU03107101,Desktop,18
E00134936,U031075,onboarding_start,2026-03-26 13:48:00,SU03107501,Mobile,13
E00134944,U031077,signup,2026-01-21 08:41:00,SU03107701,Mobile,8
E00134950,U031078,feature_view,2026-03-25 10:25:00,SU03107801,Mobile,10
E00134957,U031080,onboarding_start,2026-01-01 03:16:00,SU03108001,Mobile,3
E00134960,U031080,feature_view,2026-01-03 21:29:00,SU03108001,Mobile,21
E00134961,U031080,core_action,2026-01-07 09:48:00,SU03108001,Mobile,9
E00134966,U031081,onboarding_complete,2026-01-24 06:34:00,SU03108101,Mobile,6
E00134969,U031081,core_action,2026-01-27 00:07:00,SU03108101,Mobile,0
E00134974,U031082,onboarding_complete,2026-01-26 12:03:00,SU03108201,Mobile,12
E00134977,U031083,onboarding_complete,2026-02-17 10:21:00,SU03108301,Mobile,10
E00134978,U031084,signup,2026-03-30 00:11:00,SU03108401,Desktop,0
E00134983,U031086,signup,2026-02-07 11:31:00,SU03108601,Mobile,11
E00134986,U031087,signup,2026-02-16 21:44:00,SU03108701,Mobile,21
E00134990,U031089,signup,2026-03-19 11:41:00,SU03108901,Mobile,11
E00134996,U031091,onboarding_complete,2026-03-15 07:46:00,SU03109101,Desktop,7
E00135006,U031093,onboarding_complete,2026-01-22 05:47:00,SU03109301,Mobile,5
E00135017,U031094,session_start,2026-03-10 21:31:00,SU03109401,Tablet,21
E00135019,U031095,signup,2026-02-01 02:43:00,SU03109501,Tablet,2
E00135034,U031098,subscription_start,2026-01-24 17:49:00,SU03109801,Mobile,17
E00135050,U031103,onboarding_start,2026-01-18 19:06:00,SU03110301,Mobile,19
E00135068,U031107,core_action,2026-03-06 04:01:00,SU03110701,Desktop,4
E00135069,U031107,session_start,2026-03-06 22:02:00,SU03110701,Desktop,22
E00135077,U031108,session_start,2026-03-29 13:07:00,SU03110801,Mobile,13
E00135082,U031110,signup,2026-01-01 21:10:00,SU03111001,Desktop,21
E00135085,U031110,core_action,2026-01-06 14:58:00,SU03111001,Desktop,14
E00135089,U031111,onboarding_start,2026-01-13 03:27:00,SU03111101,Mobile,3
E00135095,U031114,signup,2026-01-30 10:28:00,SU03111401,Tablet,10
E00135108,U031117,onboarding_complete,2026-03-09 00:20:00,SU03111701,Mobile,0
E00135130,U031121,onboarding_complete,2026-02-11 08:25:00,SU03112101,Mobile,8
E00135137,U031122,session_start,2026-01-28 02:56:00,SU03112201,Desktop,2
E00135136,U031122,core_action,2026-01-29 07:35:00,SU03112201,Desktop,7
E00135141,U031123,onboarding_complete,2026-01-13 21:05:00,SU03112301,Desktop,21
E00135174,U031131,onboarding_start,2026-01-23 16:18:00,SU03113101,Desktop,16
E00135177,U031133,signup,2026-01-29 06:57:00,SU03113301,Mobile,6
E00135180,U031134,onboarding_start,2026-03-31 20:51:00,SU03113401,Mobile,20
E00135182,U031134,core_action,2026-04-01 22:44:00,SU03113401,Mobile,22
E00135187,U031135,onboarding_start,2026-03-16 18:48:00,SU03113501,Tablet,18
E00135188,U031135,onboarding_complete,2026-03-17 03:26:00,SU03113501,Tablet,3
E00135199,U031138,onboarding_start,2026-03-10 03:27:00,SU03113801,Mobile,3
E00135200,U031138,onboarding_complete,2026-03-11 05:49:00,SU03113801,Mobile,5
E00135210,U031139,session_start,2026-02-18 15:58:00,SU03113901,Mobile,15
E00135221,U031141,onboarding_start,2026-03-28 19:09:00,SU03114101,Desktop,19
E00135241,U031145,onboarding_start,2026-02-09 08:05:00,SU03114501,Desktop,8
E00135261,U031149,session_start,2026-02-16 20:14:00,SU03114901,Mobile,20
E00135263,U031150,onboarding_start,2026-01-22 03:34:00,SU03115001,Desktop,3
E00135265,U031150,core_action,2026-01-26 01:47:00,SU03115001,Desktop,1
E00135268,U031150,session_start,2026-01-28 01:20:00,SU03115001,Desktop,1
E00135275,U031153,onboarding_start,2026-03-02 09:30:00,SU03115301,Desktop,9
E00135274,U031153,signup,2026-03-02 22:07:00,SU03115301,Desktop,22
E00135294,U031158,core_action,2026-01-13 01:34:00,SU03115801,Tablet,1
E00135296,U031158,core_action,2026-01-17 08:28:00,SU03115801,Tablet,8
E00135307,U031160,onboarding_start,2026-01-03 22:30:00,SU03116001,Mobile,22
E00135336,U031168,core_action,2026-02-25 01:32:00,SU03116801,Tablet,1
E00135339,U031169,onboarding_complete,2026-01-11 03:50:00,SU03116901,Desktop,3
E00135343,U031169,session_start,2026-01-15 15:34:00,SU03116901,Desktop,15
E00135355,U031172,core_action,2026-02-22 06:30:00,SU03117201,Mobile,6
E00135384,U031179,onboarding_complete,2026-03-08 19:19:00,SU03117901,Desktop,19
E00135387,U031180,onboarding_complete,2026-03-28 10:23:00,SU03118001,Mobile,10
E00135388,U031180,core_action,2026-04-02 02:41:00,SU03118001,Mobile,2
E00135392,U031181,signup,2026-03-21 03:03:00,SU03118101,Mobile,3
E00135398,U031182,signup,2026-03-28 22:43:00,SU03118201,Mobile,22
E00135401,U031182,core_action,2026-04-03 20:55:00,SU03118201,Mobile,20
E00135404,U031183,signup,2026-03-15 12:12:00,SU03118301,Mobile,12
E00135406,U031183,onboarding_complete,2026-03-17 06:25:00,SU03118301,Mobile,6
E00135410,U031184,signup,2026-02-17 22:38:00,SU03118401,Desktop,22
E00135412,U031185,signup,2026-03-27 21:19:00,SU03118501,Mobile,21
E00135435,U031188,core_action,2026-01-14 15:02:00,SU03118801,Mobile,15
E00135439,U031188,session_start,2026-01-26 15:04:00,SU03118801,Mobile,15
E00135447,U031190,core_action,2026-03-24 00:50:00,SU03119001,Mobile,0
E00135454,U031192,signup,2026-03-02 00:14:00,SU03119201,Mobile,0
E00135472,U031195,core_action,2026-03-15 01:01:00,SU03119501,Mobile,1
E00135489,U031201,signup,2026-02-16 09:51:00,SU03120101,Desktop,9
E00135490,U031201,onboarding_start,2026-02-17 14:46:00,SU03120101,Desktop,14
E00135512,U031204,core_action,2026-02-05 20:35:00,SU03120401,Mobile,20
E00135517,U031205,onboarding_complete,2026-02-27 06:24:00,SU03120501,Desktop,6
E00135538,U031209,onboarding_start,2026-01-24 11:30:00,SU03120901,Mobile,11
E00135551,U031212,onboarding_start,2026-01-09 15:25:00,SU03121201,Desktop,15
E00135562,U031214,core_action,2026-02-17 03:59:00,SU03121401,Tablet,3
E00135564,U031214,core_action,2026-02-17 19:38:00,SU03121401,Tablet,19
E00135573,U031218,onboarding_start,2026-02-19 19:43:00,SU03121801,Mobile,19
E00135574,U031218,onboarding_complete,2026-02-21 23:10:00,SU03121801,Mobile,23
E00135586,U031219,session_start,2026-01-23 05:04:00,SU03121901,Mobile,5
E00135596,U031223,onboarding_start,2026-02-14 21:22:00,SU03122301,Mobile,21
E00135608,U031226,signup,2026-01-02 03:06:00,SU03122601,Desktop,3
E00135609,U031226,onboarding_start,2026-01-03 15:46:00,SU03122601,Desktop,15
E00135611,U031227,signup,2026-03-13 11:07:00,SU03122701,Mobile,11
E00135616,U031228,onboarding_complete,2026-03-12 04:26:00,SU03122801,Mobile,4
E00135630,U031232,core_action,2026-01-11 00:43:00,SU03123201,Desktop,0
E00135627,U031232,onboarding_complete,2026-01-11 22:47:00,SU03123201,Desktop,22
E00135635,U031234,onboarding_start,2026-01-28 01:18:00,SU03123401,Mobile,1
E00135664,U031240,signup,2026-01-23 06:16:00,SU03124001,Tablet,6
E00135704,U031248,core_action,2026-03-09 06:08:00,SU03124801,Mobile,6
E00135709,U031249,onboarding_start,2026-01-27 01:57:00,SU03124901,Desktop,1
E00135712,U031250,onboarding_start,2026-03-29 07:00:00,SU03125001,Desktop,7
E00135726,U031254,feature_view,2026-01-15 00:50:00,SU03125401,Mobile,0
E00135730,U031255,signup,2026-02-08 17:57:00,SU03125501,Mobile,17
E00135734,U031255,feature_view,2026-02-13 18:50:00,SU03125501,Mobile,18
E00135738,U031257,signup,2026-03-30 12:54:00,SU03125701,Mobile,12
E00135753,U031260,signup,2026-01-02 13:18:00,SU03126001,Desktop,13
E00135771,U031262,session_start,2026-01-23 00:27:00,SU03126201,Mobile,0
E00135787,U031265,signup,2026-02-05 13:48:00,SU03126501,Mobile,13
E00135792,U031267,onboarding_start,2026-03-29 04:32:00,SU03126701,Desktop,4
E00135791,U031267,signup,2026-03-29 07:30:00,SU03126701,Desktop,7
E00135807,U031272,signup,2026-01-05 17:58:00,SU03127201,Tablet,17
E00135820,U031273,session_start,2026-01-29 04:01:00,SU03127301,Tablet,4
E00135828,U031276,signup,2026-02-22 14:09:00,SU03127601,Mobile,14
E00135829,U031276,onboarding_start,2026-02-23 13:06:00,SU03127601,Mobile,13
E00135831,U031277,onboarding_start,2026-02-20 01:12:00,SU03127701,Desktop,1
E00135838,U031280,signup,2026-02-04 21:57:00,SU03128001,Mobile,21
E00135843,U031281,core_action,2026-02-10 12:03:00,SU03128101,Mobile,12
E00135853,U031284,onboarding_start,2026-02-24 00:19:00,SU03128401,Desktop,0
E00135856,U031284,feature_view,2026-02-25 06:45:00,SU03128401,Desktop,6
E00135863,U031285,core_action,2026-01-30 07:40:00,SU03128501,Mobile,7
E00135866,U031286,signup,2026-01-10 07:52:00,SU03128601,Desktop,7
E00135868,U031286,onboarding_complete,2026-01-11 12:07:00,SU03128601,Desktop,12
E00135905,U031292,core_action,2026-03-09 05:45:00,SU03129201,Tablet,5
E00135913,U031294,onboarding_complete,2026-01-23 22:24:00,SU03129401,Mobile,22
E00135918,U031295,signup,2026-01-03 10:58:00,SU03129501,Mobile,10
E00135923,U031296,onboarding_complete,2026-01-10 17:45:00,SU03129601,Mobile,17
E00135927,U031296,session_start,2026-01-13 23:40:00,SU03129601,Mobile,23
E00135928,U031296,session_start,2026-01-27 02:23:00,SU03129601,Mobile,2
E00135931,U031297,onboarding_complete,2026-03-13 17:43:00,SU03129701,Mobile,17
E00135933,U031298,onboarding_start,2026-03-24 02:59:00,SU03129801,Mobile,2
E00135941,U031301,onboarding_start,2026-01-14 12:16:00,SU03130101,Desktop,12
E00135973,U031306,session_start,2026-02-17 13:57:00,SU03130601,Mobile,13
E00135981,U031307,session_start,2026-03-13 12:04:00,SU03130701,Desktop,12
E00135994,U031309,onboarding_start,2026-03-03 15:50:00,SU03130901,Mobile,15
E00136007,U031313,feature_view,2026-04-06 03:54:00,SU03131301,Desktop,3
E00136006,U031313,core_action,2026-04-06 14:10:00,SU03131301,Desktop,14
E00136022,U031317,signup,2026-01-24 01:24:00,SU03131701,Mobile,1
E00136026,U031317,feature_view,2026-01-27 21:24:00,SU03131701,Mobile,21
E00136030,U031318,onboarding_start,2026-01-16 21:08:00,SU03131801,Mobile,21
E00136045,U031321,signup,2026-03-18 02:35:00,SU03132101,Mobile,2
E00136049,U031322,onboarding_complete,2026-02-12 14:50:00,SU03132201,Desktop,14
E00136052,U031322,core_action,2026-02-14 21:52:00,SU03132201,Desktop,21
E00136056,U031323,onboarding_start,2026-02-01 22:48:00,SU03132301,Desktop,22
E00136062,U031326,signup,2026-01-24 18:17:00,SU03132601,Mobile,18
E00136080,U031329,signup,2026-03-20 16:09:00,SU03132901,Desktop,16
E00136095,U031333,signup,2026-01-03 21:57:00,SU03133301,Mobile,21
E00136112,U031338,signup,2026-03-30 01:42:00,SU03133801,Mobile,1
E00136116,U031339,onboarding_start,2026-01-31 14:36:00,SU03133901,Tablet,14
E00136127,U031341,signup,2026-03-01 14:49:00,SU03134101,Desktop,14
E00136176,U031353,signup,2026-03-04 07:17:00,SU03135301,Mobile,7
E00136179,U031354,signup,2026-02-06 18:54:00,SU03135401,Desktop,18
E00136187,U031355,core_action,2026-01-19 04:42:00,SU03135501,Mobile,4
E00136196,U031358,onboarding_start,2026-02-22 06:58:00,SU03135801,Desktop,6
E00136201,U031358,session_start,2026-02-25 14:29:00,SU03135801,Desktop,14
E00136213,U031360,session_start,2026-02-01 10:16:00,SU03136001,Mobile,10
E00136229,U031364,onboarding_complete,2026-02-20 09:46:00,SU03136401,Desktop,9
E00136230,U031365,signup,2026-02-10 16:26:00,SU03136501,Mobile,16
E00136235,U031367,onboarding_start,2026-02-24 07:24:00,SU03136701,Mobile,7
E00136237,U031367,core_action,2026-02-26 21:06:00,SU03136701,Mobile,21
E00136250,U031369,onboarding_start,2026-02-06 18:13:00,SU03136901,Desktop,18
E00136258,U031372,onboarding_complete,2026-02-02 20:10:00,SU03137201,Desktop,20
E00136262,U031374,signup,2026-01-25 22:15:00,SU03137401,Desktop,22
E00136277,U031379,core_action,2026-01-22 18:40:00,SU03137901,Desktop,18
E00136280,U031379,session_start,2026-01-25 23:14:00,SU03137901,Desktop,23
E00136287,U031382,onboarding_start,2026-02-17 07:05:00,SU03138201,Mobile,7
E00136298,U031383,session_start,2026-02-21 03:04:00,SU03138301,Mobile,3
E00136296,U031383,feature_view,2026-02-21 08:26:00,SU03138301,Mobile,8
E00136329,U031389,core_action,2026-01-17 05:09:00,SU03138901,Mobile,5
E00136354,U031395,core_action,2026-03-27 11:28:00,SU03139501,Mobile,11
E00136358,U031396,onboarding_start,2026-01-01 00:29:00,SU03139601,Mobile,0
E00136362,U031397,onboarding_complete,2026-03-23 05:44:00,SU03139701,Desktop,5
E00136376,U031399,onboarding_start,2026-01-10 15:11:00,SU03139901,Desktop,15
E00136378,U031400,onboarding_start,2026-01-23 16:43:00,SU03140001,Mobile,16
E00136381,U031400,feature_view,2026-01-24 14:07:00,SU03140001,Mobile,14
E00136382,U031400,core_action,2026-01-27 06:58:00,SU03140001,Mobile,6
E00136387,U031402,onboarding_start,2026-02-28 02:50:00,SU03140201,Tablet,2
E00136390,U031403,onboarding_complete,2026-03-15 20:33:00,SU03140301,Desktop,20
E00136391,U031404,signup,2026-03-18 05:15:00,SU03140401,Desktop,5
E00136397,U031405,core_action,2026-02-24 21:46:00,SU03140501,Mobile,21
E00136433,U031414,feature_view,2026-02-02 13:08:00,SU03141401,Mobile,13
E00136447,U031417,onboarding_start,2026-02-25 08:18:00,SU03141701,Desktop,8
E00136446,U031417,signup,2026-02-25 13:18:00,SU03141701,Desktop,13
E00136456,U031419,feature_view,2026-03-31 20:26:00,SU03141901,Desktop,20
E00136465,U031421,signup,2026-02-03 07:52:00,SU03142101,Mobile,7
E00136466,U031421,onboarding_start,2026-02-04 02:16:00,SU03142101,Mobile,2
E00136477,U031425,onboarding_start,2026-03-03 08:55:00,SU03142501,Mobile,8
E00136504,U031431,onboarding_start,2026-01-13 14:24:00,SU03143101,Mobile,14
E00136519,U031436,onboarding_complete,2026-03-05 11:46:00,SU03143601,Mobile,11
E00136525,U031438,core_action,2026-03-03 22:25:00,SU03143801,Mobile,22
E00136529,U031439,onboarding_start,2026-03-05 14:39:00,SU03143901,Desktop,14
E00136544,U031443,onboarding_start,2026-03-04 12:11:00,SU03144301,Mobile,12
E00136577,U031451,onboarding_start,2026-02-10 03:33:00,SU03145101,Tablet,3
E00136580,U031452,onboarding_start,2026-02-15 04:51:00,SU03145201,Desktop,4
E00136583,U031453,onboarding_start,2026-01-01 10:54:00,SU03145301,Mobile,10
E00136584,U031453,onboarding_complete,2026-01-02 12:25:00,SU03145301,Mobile,12
E00136585,U031453,core_action,2026-01-06 11:01:00,SU03145301,Mobile,11
E00136604,U031459,signup,2026-02-04 12:37:00,SU03145901,Mobile,12
E00136610,U031461,signup,2026-02-27 00:52:00,SU03146101,Desktop,0
E00136614,U031462,onboarding_start,2026-02-05 00:09:00,SU03146201,Mobile,0
E00136617,U031462,feature_view,2026-02-11 21:31:00,SU03146201,Mobile,21
E00136621,U031464,signup,2026-03-25 06:52:00,SU03146401,Desktop,6
E00136629,U031465,onboarding_complete,2026-03-08 19:47:00,SU03146501,Mobile,19
E00136640,U031468,onboarding_start,2026-02-12 05:27:00,SU03146801,Mobile,5
E00136643,U031468,feature_view,2026-02-18 20:58:00,SU03146801,Mobile,20
E00136649,U031470,onboarding_complete,2026-01-31 02:43:00,SU03147001,Mobile,2
E00136653,U031472,signup,2026-02-05 21:49:00,SU03147201,Mobile,21
E00136658,U031472,core_action,2026-02-07 12:56:00,SU03147201,Mobile,12
E00136661,U031473,onboarding_start,2026-01-20 16:18:00,SU03147301,Mobile,16
E00136667,U031475,onboarding_start,2026-03-06 08:43:00,SU03147501,Mobile,8
E00136717,U031489,signup,2026-02-07 14:37:00,SU03148901,Mobile,14
E00136720,U031489,core_action,2026-02-10 07:50:00,SU03148901,Mobile,7
E00136745,U031496,signup,2026-02-28 00:52:00,SU03149601,Mobile,0
E00136760,U031500,signup,2026-02-17 18:53:00,SU03150001,Mobile,18
E00136766,U031502,onboarding_start,2026-01-09 20:47:00,SU03150201,Tablet,20
E00136814,U031516,signup,2026-01-30 08:14:00,SU03151601,Desktop,8
E00136819,U031517,onboarding_complete,2026-03-05 06:13:00,SU03151701,Desktop,6
E00136821,U031517,feature_view,2026-03-06 08:00:00,SU03151701,Desktop,8
E00136829,U031519,feature_view,2026-03-09 13:08:00,SU03151901,Mobile,13
E00136841,U031521,session_start,2026-03-12 08:21:00,SU03152101,Desktop,8
E00136845,U031522,onboarding_start,2026-02-06 10:10:00,SU03152201,Desktop,10
E00136856,U031523,core_action,2026-01-10 14:49:00,SU03152301,Mobile,14
E00136868,U031526,onboarding_start,2026-02-24 20:35:00,SU03152601,Mobile,20
E00136886,U031529,feature_view,2026-03-02 01:54:00,SU03152901,Mobile,1
E00136892,U031531,signup,2026-01-25 08:53:00,SU03153101,Desktop,8
E00136893,U031531,onboarding_start,2026-01-26 05:54:00,SU03153101,Desktop,5
E00136897,U031531,core_action,2026-01-30 13:16:00,SU03153101,Desktop,13
E00136904,U031533,core_action,2026-03-21 11:59:00,SU03153301,Mobile,11
E00136921,U031537,core_action,2026-03-04 13:19:00,SU03153701,Mobile,13
E00136939,U031539,session_start,2026-02-17 11:12:00,SU03153901,Mobile,11
E00136951,U031542,core_action,2026-01-30 21:44:00,SU03154201,Tablet,21
E00136958,U031544,onboarding_complete,2026-02-02 18:58:00,SU03154401,Desktop,18
E00136969,U031547,signup,2026-03-27 14:46:00,SU03154701,Mobile,14
E00136987,U031552,signup,2026-03-08 11:24:00,SU03155201,Mobile,11
E00136989,U031552,onboarding_complete,2026-03-10 21:57:00,SU03155201,Mobile,21
E00136990,U031553,signup,2026-01-22 06:50:00,SU03155301,Mobile,6
E00137015,U031558,onboarding_start,2026-03-19 00:47:00,SU03155801,Desktop,0
E00137026,U031562,core_action,2026-02-22 08:27:00,SU03156201,Mobile,8
E00137031,U031563,signup,2026-02-11 09:51:00,SU03156301,Mobile,9
E00137041,U031566,onboarding_complete,2026-02-16 02:19:00,SU03156601,Mobile,2
E00137052,U031568,core_action,2026-03-30 00:27:00,SU03156801,Desktop,0
E00137053,U031569,signup,2026-01-21 08:48:00,SU03156901,Desktop,8
E00137058,U031569,core_action,2026-01-24 07:49:00,SU03156901,Desktop,7
E00137064,U031571,onboarding_complete,2026-01-16 00:28:00,SU03157101,Desktop,0
E00137073,U031572,feature_view,2026-03-17 14:27:00,SU03157201,Mobile,14
E00137078,U031574,signup,2026-01-18 08:54:00,SU03157401,Mobile,8
E00137087,U031575,onboarding_start,2026-01-13 00:59:00,SU03157501,Mobile,0
E00137090,U031576,onboarding_start,2026-01-18 09:19:00,SU03157601,Desktop,9
E00137098,U031579,onboarding_complete,2026-02-25 14:08:00,SU03157901,Mobile,14
E00137125,U031585,onboarding_start,2026-03-28 02:14:00,SU03158501,Tablet,2
E00137135,U031586,subscription_start,2026-02-05 21:22:00,SU03158601,Mobile,21
E00137132,U031586,core_action,2026-02-08 23:45:00,SU03158601,Mobile,23
E00137142,U031589,onboarding_complete,2026-01-19 07:37:00,SU03158901,Desktop,7
E00137148,U031592,signup,2026-01-11 02:03:00,SU03159201,Mobile,2
